polygon_id,rentdemand1,rentdemand2,rent_act,newconstr_type,newconstr_amt,homebuy,homebuild,desirability,notes,source,date,no193,name,sec_grade,area_num,desc_terrain,favor_influences,detr_influences,inhab_type,fam_income,predom_eth,pct_predom_eth,black,pct_black,infiltration,relief_fam,pop_inc,pop_dec,data5_g_3,build_type,build_constr,build_age,build_repair,price1929,lowrent_predom,lowrent_pct,yr_current,currentprice,currentprice_predom,currentprice_pct,currentrent,currentrent_predom,currentrent_pct,peakprice,price1929_predom,peakprice_rel1929,peakrent,peakrent_rel1929,rent1929,rent1929_predom,yr_low,lowprice,data7__60,lowprice_predom,lowprice_pct,lowrent,pct_landocc,pct_homeocc,pct_homeown,salesdemand1,salesdemand2,sales_act
165,Nothing for rent,,,None,None,Limited,Limited,Problematical - depending to a large extent on practice followed in disposing of vacant lots and what restrictions are maintained.,"The subdivision originally started by founder of Asheville School for Boys (an exclusive institution) with the idea in mind of selling the sites to former students for use as summer homes.  Ownership originally carried with it right to use school lake and golf course.  However, after spending his money he found it necessary to borrow to further the development and mortgage company foreclosed and now owns practically all of vacant property.","Wm. Coleman, Loan Service Field Representative and Hugh C. Hall, Fee Property Appraiser.",Aug. 20,,"Asheville, N.C.",B,8,Rolling,Adjoining Golf Course - near Asheville School for Boys - All city conveniences except gas - Highly restricted subdivision.,Holding Company for defunct mortgage company owns most vacant lots and adjoining acreage and possibility of future development not being in line with present type of properties.  Somewhat isolated distance to schools and main business section.  Inadequate transportation.  Tourist camp on Haywood Road near Northwest corner of area.,Business executives,"4000-15,000",None,,None,,None,None,,,,Large singles,Frame & Brick veneer,12 years,Good,"$9000-20,000",,,,"9000-17,500","11,000",88%,Nothing rented,,,1925-1926,"12,500",130%,1925-1926,130,Nothing rented,,1933,"7000-12,000",,"9,000",72%,Nothing rented,5%,100,100%,None,Nothing for sale except vacant lots and no demand for them,None
166,Good,$50 singles,Good,None,None,Ample,Ample,Northern part static - Southern part upward,Vermont & Northern part of Brevard almost entirely developed.  Southern part only about 10% built up.,"Wm. Coleman, Loan Service Field Representative and Hugh C. Hall, Fee Property Appraiser.",August 20,7,"Asheville, N.C.",B,9,Rolling to hilly,All city conveniences - Adequate transportation - not far distant to  school - Asheville Rhododendron Gardens adjoins Southern part of area.,Southern part of area slightly isolated and distant from school and community business facilities.,Business men - professional men - clerical,1500-4000,None,,None,,None,None,slowly,,,Small singles - some apartments and duplexes,Frame and brick veneer,20 years on Vermont & Brevard - 10 years southern part.,Good,$3500-8500,40,66%,,3500-8500,"6,000",80%,25-60,50,83%,1925-1926,"$7,500",130%,1925-1926,130,$30-75,$60,1933,3000-6000,,"5,000",66%,25-50,50%,100,75%,Good,$6000 singles,Fair
167,Fair,$15 singles,Fair,None,None,Very limited,Very limited,Static,Industrial plants in the area employ practically all people living in it and their activity (uncertain with exception of the National Casket Company) governs activity in the area.  Majority of houses built when furniture factory established.  It has since closed and is now operated at intervals by the Alden Manufaturing Company (somewhat unstable) which manufactures an imitation antique furniture.,"Wm. Coleman, Loan Service Field Representative.",Sept 1,7,"Asheville, N.C.",C,1,Rolling and Mountainous,School in area - all city conveniences except gas.,Outside city limits - inadequate transportation - no restrictions.  Industrial plants located in area.,Industrial workers,750-1500,None,,None,,None,Few,Slowly due to increased industrial activity,,,Small single family,Frame,20 years,Fair,$750-3500,10,57%,,750-3500,"2,000",88%,7.5-22.5,12.5,71%,1925-1926,"$2,250",110%,1925-1926,110,$7.50-22.50,$17.50,1933,500-2500,,"1,500",66%,5-15,60%,98%,30%,Fair,$2000 singles,Fair
168,Good,"Apartments - Small singles, large singles for tourist purposes",Good,None,None,Limited,Limited,Static to downward,"Along Merriman Avenue some large, expensive homes still occupied by owners, but great majority being turned into Tourist Homes by owners to increase income, or being purchased by others for this purpose.  Montford Avenue, formerly one of best residential streets in city.  Flint and Cumberland also good residential streets, but boarding and rooming houses are gradually encroaching.  Good negro section on Crescent, Madison and Lee, ten years ago occupied entirely by whites.  Also lower type negro section on Short Street and at North end of Flint St.  Business gradually expanding into this area on most every side of present main business district.","Wm. Coleman, Loan Service Field Representative.",Sept. 1,7,"Asheville, N.C.",C,2,Rolling to hilly.,"All city conveniences, adequate transportation, close to main business section, schools, churches, etc.","Merriman Avenue heavy traffic artery.  Encroachment of Tourist Homes and apartments.  Tuberculosis sanitarium on Barnard Avenue, Hospital on Woodfin.  Older type of properties. Boarding and Rooming houses in area.",Every type except lowest,1000-5000,Yes,1,Yes,2,"Negro slowly in area, around Crescent, Madison and Lee Streets.",Few,,,,"Large and small singles, Duplexes - Apartments",Frame and Brick Veneer,30 years,Fair to poor,"$1500-20,000",25,60%,,"1500-15,000","3,500",70%,15-75,35,87%,1925-1926,"5,000",130%,1925-1926,130,$15-100,$40,1933,"1000-12,500",,"3,000",60%,10-60,90%,100,35%,Fair,Large homes for use as tourist homes,Fair
169,Good,$25 singles,Good,Small singles,Fair,Limited,Limited,Static,"This is in what was formerly West Asheville, a separate incorporation.  It is necessary to cross River to get to it and Haywood Road is about the center of the area and along it, for approximately 1.5 miles, are many business places, from cheap to good, with centers at Haywood and Westwood and at Brevard Road and Haywood Road.  Very little development in extreme Western part.  Eastern boundary of area is a high bluff with river at bottom and on this side, north of Haywood Road, is some very, very cheap development.","Wm. Coleman, Loan Service Field Representative.",Sept. 1,7,"Asheville, N.C.",C,3,Rolling to hilly,"All city conveniences - churches, schools, in area.  Adequate transportation on Haywood Road, which is almost in center of area.  Private bus line operates to Enka Corporation Plant about three miles from this area.",Distance to main business center not in line of future better development.  Large number of houses owned by lending agencies through foreclosure and other acquisition.  Hosiery mill in area.,Clerical - skilled mechanics.  Laborers and Industrial and Mill workers of Enka Corp.,750-5000,Yes,1,None,,None,Few,Slowly,,,Small singles - Some duplexes and apartments,Frame & Brick Veneer,15 years,Fair to poor,"$1500-10,000",20,65%,,"1000-6,000","3,500",70%,10-40,25,83%,1925-1926,"$5,000",130%,1925-1926,130,$10-50,$30,1933,"1000-6,000",,"3,000",60%,8-35,60%,98,40%,Fair,$3750 singles,Fair
17,Good,$25 to $75,All filled,None,None,40% of Appraisal,No building,Declining,"This area, though seemingly most desirable, is in conversion to rentals. Owners are moving west. Along Monument Avenue on both sides for 30 years has been concentrated the culture and wealth of Richmond. The peak has passed. Though this is a boulevard with a parked center and monuments to Confederate celebrities at important intersections, the offspring of these homes are moving west and 40% of reproduction cost would be hazardous in the event of acquisition. Too many three-story homes, high ceilings, high heating costs, obsolete. High reproduction costs. There are 2, 6, 12 and 24 family apartment buildings. Hospitals, churches, schools; big homes being converted to apartments.",,,,"Richmond, Virginia",C,2,Flat,,,Better people moving out--trades people moving in,"$2,000 - $4,000",,,,,Renters--working people,none,No,No,,Every conceivable type of brick houses; all mixed up,Brick,25 to 40 years,Fair to good,"$4,000 - $6,000",$45 - $55,,1937,,,,,$50 - $65,,,,,,,$40 - $125,$50 - $55,1933,,,,,,100%,100%,15%,Limited,"$4,500 would be paid for a $50 rental houses",Limited
170,Good,$20 singles,Good,Small singles,Fair,Limited,Limited,Static,"Biltmore Station on Southern Railroad through northern part of this area was originally built by the Vanderbilts and around the station was built a business center, English Type, and many small English type pebble dash houses, 5 to 7 rooms, 1.5 to 2 story.  It was the entrance to the Vanderbilt Estate and something of a lobby, but the trend is definitely downward.  Across the Hendersonville Road, at the southwest corner of this area, is located Biltmore-Forrest Estates, which is a highly restricted subdivision.","William Coleman, Loan Service Field Representative.",Sept. 1,7,"Asheville, N.C.",C,4,Rolling to hilly,"All city conveniences, adequate transportation.  Biltmore business center in area.  Schools and churches, also in area.",Railroad and River through northern part - large portion outside city limits.  Industrial plants in Northern part of area.  Subject to overflow in section close to railroad and Swannanoa River.  Sanitarium of Biltmore Road in extreme Northern part of area.,Bleachery workers - clerical mechanics - Railroad workers,750-3000,None,,None,,None,Few,,,,Small & large singles,Frame & brick veneer,20 years,Fair,$1500-5000,15,60%,,1250-5000,"2,500",83%,10-30,20,80%,1925-1926,"$3,000",130%,1925-1926,130,$12.5-30,$25,1933,1000-4000,,"2,000",66%,8-20,40%,98,40%,Fair,$2500 singles,Fair
171,Good,$12.50 singles,Good,None,None,None,None,Static to downward,"North end of Western side almost a mountain.  Southern side contains railroad depot, big negro bus district, and cheap houses. Eastern side very rolling.  Better part is that nearest main business district.","William Coleman, Loan Service Field Representative.",Sept. 1,7,"Asheville, N.C.",D,1,Rolling to mountainous on Western side and Eastern side.,Schools - churches in area - all city conveniences - Adequate transportation.,"Industrial plants along railroad tracks on western side of area.  Cheap construction, also filling stations and some cheap stores on Biltmore Road.  Also many business places in the part nearest main business district.",Mechanics - factory workers - common laborers,300-1500,None,,Yes,75,Negro gradually,Many,,,,Large and small singles,Frame,30 years,Poor,$750-2500,10,57%,,750-2500,"1,250",71%,5-20,12.5,71%,1925-1926,"$1,750",130%,1925-1926,130,$5-20,$17.50,1933,500-1500,,"1,000",57%,5-15,80%,98,20%,Fair,$1250 singles,Fair
172,Good,$8 singles,Good,None,None,None,None,Almost bottom now - litle prospect for any better.,"This is a very cheap negro section all but North end being in valley.  Mountains in East, West and South on which white people live.","Wm. Coleman, Loan Service Field Representative.",Sept. 1,7,"Asheville, N.C.",D,2,Part in Valley - Mountainous on all sides.,City conveniences,Location built around old brick yard.  Unpaved streets.  Transportation inadequate.,Common laborers-domestics,200-750,None,,Yes,100,None,Many,,,,Small singles,Frame,30 years,Poor,$500-1250,5,55%,,400-1000,700,87%,4-10,8,66%,1928-1929,800,100%,1928-1929,100,$4-12.50,$9,1933,350-800,,500,62%,4-8,80%,100%,20%,None,None,None
173,Good,$8 singles,Good,None,None,None,None,Static,Some properties of uniform construction built in this area by white owners for investment purposes.,"Wm. Coleman, Loan Service Field Representative",Sept. 1,7,"Asheville, N.C.",D,3,Rolling,All city conveniences except gas.  Negro churches and schools in area.  South end has adequate transportation.,North end inadequate transportation.  Unpaved streets.  Quite a few foreclosed properties owned by lending agencies.,Common laborers and tannery workers and negro railroad laborers.,300-1000,None,,Yes ,100,None,Many,,,,Small singles,Frame,20 years,Fair,$500-2250,6,60%,,500-2250,"1,100",73%,5-15,8,80%,1925-1926,"1,500",130%,1925-1926,130,$5-15,$10,1933,350-1500,,900,60%,3-10,70%,100,30%,Fair,$1100 Singles,Fair
174,Good,$12 singles,Good,None,None,None,None,Static,Started off with some good houses but then dropped and low class of people started moving in.  Jerry built houses were started and gradually forced better class of people out.  Intimated that some bootleggers resided in the area.,"Wm. Coleman, Loan Service Field Supervisor",Sept. 1,7,"Asheville, N.C.",D,4,Rolling to hilly,City conveniences - paved streets - school close by - Scenic view.,"No transportation - distance to business section, churches, etc., Heavy foreclosures - vandalism worst in city.",Cheap white laborers - railroad men,500-1500,None,,None,,None,Few,,,,Small singles,Frame - brick veneer,10 years,Fair,$800-2500,9,60%,,600-1750,"1,200",80%,6-15,12,80%,1925-1926,$1500,200%,1925-1926,200,$8-25,$15,1933,500-1500,,900,60%,5-12,30%,100,5%,None,None,None
1763,,,,,,,,,,,Feb 3,7,,D,8,called Conehurst and Edgewood; unsuccessful developments,,,labor,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,fair,30,fair,none,,fair,fair,declining,Approach through negro and poor white sections; tendency or desire of occupants is to move toward B1,,Feb 3,7,Roanoke,C,1,Rolling,Villa Heights and Grove Park and Rugby; The western tip is shown to be beyond the city limits,,clerks + trainmen,1800,none,,none,,less desirable,few,,,Static,single family,"brick veneer, frame",15 years,fair,3500-7000,,,1937,2000-5000,,,20-35,,,1926,,125,1926,129,25-40,,1933-34,2000-4500,,,,15-30,90,100,60,limited,,
1765,good,30 to 40,~fair~; good,none,,fair,fair,declining,"14 room, box type, fashionable 1890 to 1900. Now in conversion to small apts of poor arrangement. Not modernized. Owned by old residents. No new construction or purchases by young families for 15 years. There are a few negroes on Day and Elm St., Franklin to 5th on Mountain Ave, Jefferson to Franklin and along the Virginian RR track below Wood St. and west of 5th. Stores and shops run south on 5th to Mountain Ave and south on Franklin Road to Highland Ave.",,Feb 3,7,Roanoke,C,8,Rolling; Old southwest section,,,old better families,2000,none,,none,,less desirable,few,,,static,single family,frame,40 years,fair,"5000-15,000",,,,2500-9000,,,25-45,,,1926,,200,1926,200,40-65,,,2000-8000,,,,20-35,95,100,65,poor,3500-5000,slow
1766,good,30 to 40,~fair~; good,none,,fair,fair,declining,"14 room, box type, fashionable 1890 to 1900. Now in conversion to small apts of poor arrangement. Not modernized. Owned by old residents. No new construction or purchases by young families for 15 years. There are a few negroes on Day and Elm St., Franklin to 5th on Mountain Ave, Jefferson to Franklin and along the Virginian RR track below Wood St. and west of 5th. Stores and shops run south on 5th to Mountain Ave and south on Franklin Road to Highland Ave.",,Feb 3,7,Roanoke,C,7,Rolling; Old Southwest section,,,old better families,2000,none,,none,,less desirable,few ,,,static,single family,frame,40 years,fair,"5000-15,000",,,,2500-9000,,,25-45,,,1926,,200,1926,200,40-65,,,2000-8000,,,,20-35,95,100,65,poor,3500-5000,slow
1767,fair,22.5,fair,none,none,limited,lmited,hazardous,,,Feb 3,7,"Roanoke, Virginia",D,1,Rolling; called Northeast,,,white labor,1000,no,,no,,less desirable white,few,,,static,single family,90% fram and veneer; 10% brick,20 years,fair only,2500-5000,,,,,2000,,15-27.5,,,1926,4000,140,1926,140,20-35,,,,,2000,,relief--no rent,100,100,40,poor,,poor
1768,fair,22.5,fair,none,none,limited,lmited,hazardous,,,Feb 3,7,"Roanoke, Virginia",D,1,Rolling; called Northeast,,,white labor,1000,no,,no,,less desirable white,few,,,static,single family,90% fram and veneer; 10% brick,20 years,fair only,2500-5000,,,,,2000,,15-27.5,,,1926,4000,140,1926,140,20-35,,,,,2000,,relief--no rent,100,100,40,poor,,poor
1769,good,35,good,none,,fair,fair,declining,"the extreme western tip of this area Edgewood and Burks streets from Mountain View Terrace southward take ""D"" rating. This is outside the city limits",,Feb 3,7,Roanoke,C,9,Rolling; Va. Heights -- Ghent and Wasena,,,white collar,2500 to 3600,none,,none,,none,few,,,statoc,single family,25% frame; 75% brick veneer,18 years,fair,4500-9000,,,,3500-5250,,,30-45,,,1924,,125,1924,125,40-60,,,3000-5000,,,,25-40,90,100,80,fair only,4500,fair only
